"","dsdingid","dsdingr","dsdbcid","dsdbcnam","dsdbccat"
"10777","10000835","DAILY COMPLETE + ESSENTIAL FATTY ACID COMPLEX","10003098","SORBITOL FATTY ACID ESTERS",4
"10778","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003098","SORBITOL FATTY ACID ESTERS",4
"10779","10006081","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY ESSENTIAL FATTY ACID COMPLEX","10003098","SORBITOL FATTY ACID ESTERS",4
"10780","10000835","DAILY COMPLETE + ESSENTIAL FATTY ACID COMPLEX","10003099","ALMOND OIL",3
"10781","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003099","ALMOND OIL",3
"10782","10000835","DAILY COMPLETE + ESSENTIAL FATTY ACID COMPLEX","10003100","SESAME SEED OIL",3
"10783","10000835","DAILY COMPLETE + ESSENTIAL FATTY ACID COMPLEX","10003101","COCONUT OIL",3
"10784","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003101","COCONUT OIL",3
"10785","10003503","VITAMIN WORLD CHILDREN'S ANIMAL CHEWS WITH CALCIUM PROPRIETARY BLEND","10003103","RASPBERRY JUICE CONCENTRATE",3
"10786","10003503","VITAMIN WORLD CHILDREN'S ANIMAL CHEWS WITH CALCIUM PROPRIETARY BLEND","10003104","DRIED GRAPE JUICE",3
"10787","10003503","VITAMIN WORLD CHILDREN'S ANIMAL CHEWS WITH CALCIUM PROPRIETARY BLEND","10003105","DRIED PEAR JUICE",3
"10788","10003503","VITAMIN WORLD CHILDREN'S ANIMAL CHEWS WITH CALCIUM PROPRIETARY BLEND","10003106","DRIED BLACK CURRENT JUICE",3
"10789","10003503","VITAMIN WORLD CHILDREN'S ANIMAL CHEWS WITH CALCIUM PROPRIETARY BLEND","10003107","POWDERED APRICOTS",3
"10790","10003503","VITAMIN WORLD CHILDREN'S ANIMAL CHEWS WITH CALCIUM PROPRIETARY BLEND","10003108","POWDERED PEACHES",3
"10791","10003503","VITAMIN WORLD CHILDREN'S ANIMAL CHEWS WITH CALCIUM PROPRIETARY BLEND","10003109","POWDERED DATES",3
"10792","10003503","VITAMIN WORLD CHILDREN'S ANIMAL CHEWS WITH CALCIUM PROPRIETARY BLEND","10003110","ACEROLA JUICE EXTRACT",3
"10793","10008038","TRADER DARWIN'S VERY GREEN POWDER GREEN MIX (PROPRIETARY BLEND)","10003110","ACEROLA JUICE EXTRACT",3
"10794","10005210","4LIFE CORDYVANT PROPRIETARY POLYSACCHARIDE COMPLEX","10003116","BETA-GLUCAN (BAKER'S YEAST)",4
"10795","10005210","4LIFE CORDYVANT PROPRIETARY POLYSACCHARIDE COMPLEX","10003117","BETA-GLUCAN (OAT)",4
"10796","10005210","4LIFE CORDYVANT PROPRIETARY POLYSACCHARIDE COMPLEX","10003118","MANNANS (ALOE VERA LEAF)",3
"10797","10005210","4LIFE CORDYVANT PROPRIETARY POLYSACCHARIDE COMPLEX","10003119","MAITAKE MUSHROOM (WHOLE PLANT)",3
"10798","10005210","4LIFE CORDYVANT PROPRIETARY POLYSACCHARIDE COMPLEX","10003120","SHIITAKE MUSHROOM (WHOLE PLANT) (5:1 EXTRACT)",3
"10799","10005372","BALLY TOTAL FITNESS BLAST BOTANICAL ENERGY COMPLEX","10003133","ELEUTHERO",3
"10800","10006307","LIQUID HEALTH COMPLETE MULTIPLE HEART / CIRCULATORY SUPPORT COMPLEX","10003133","ELEUTHERO",3
"10801","10006316","NUTRITION DEPOT SUPREME ROYAL JELLY 63.1 BLEND","10003133","ELEUTHERO",3
"10802","10003135","TRADITIONALS FREE AND EASY WANDERER BLEND","10003136","BUPLEURUM ROOT",3
"10803","10003247","CLEANSE SMART I PROPRIETARY BLEND","10003136","BUPLEURUM ROOT",3
"10804","10003924","NEW ENERGY LIVER REJUVENATOR PROPRIETARY BLEND","10003136","BUPLEURUM ROOT",3
"10805","10004222","METAGENICS FEM PREMENSTRUAL 5:1 HERBAL EXTRACT BLEND","10003136","BUPLEURUM ROOT",3
"10806","10005472","NATURE'S SUNSHINE LIVER BALANCE PROPRIETARY BLEND","10003136","BUPLEURUM ROOT",3
"10807","10005901","GOLDEN FLOWER CHINESE HERBS BUPLEURUM D FORMULA PROPRIETARY EXTRACT BLEND","10003136","BUPLEURUM ROOT",3
"10808","10007404","NATURE'S SUNSHINE VS-C LIQUID BLEND","10003136","BUPLEURUM ROOT",3
"10809","10007450","4LIFE SUPER DETOX PROPRIETARY BLEND","10003136","BUPLEURUM ROOT",3
"10810","10003135","TRADITIONALS FREE AND EASY WANDERER BLEND","10003137","WHITE PEONY ROOT",3
"10811","10003345","VITALITE SLIMCAPS PROPRIETARY BLEND","10003137","WHITE PEONY ROOT",3
"10812","10003518","ZAND ASTRAGALUS PROPRIETARY BLEND","10003137","WHITE PEONY ROOT",3
"10813","10004057","SYMMETRY MALE BALANCE HERBAL BLEND","10003137","WHITE PEONY ROOT",3
"10814","10004747","COLD SNAP BLEND","10003137","WHITE PEONY ROOT",3
"10815","10005697","HEALTH CONCERNS CHANNEL FLOW PROPRIETARY BLEND","10003137","WHITE PEONY ROOT",3
"10816","10006691","KGS RELAXX EXTRACT BLEND","10003137","WHITE PEONY ROOT",3
"10817","10003135","TRADITIONALS FREE AND EASY WANDERER BLEND","10003138","PORIA COCOS FRUITING BODY",3
"10818","10005721","SWANSON CONDITION SPECIFIC FORMULAS LUNG ESSENTIALS PROPRIETARY BLEND","10003138","PORIA COCOS FRUITING BODY",3
"10819","10003135","TRADITIONALS FREE AND EASY WANDERER BLEND","10003139","WHITE ATRACTYLODES RHIZOME",3
"10820","10005544","TRADITIONALS SIX GENTLEMEN HERBAL BLEND","10003139","WHITE ATRACTYLODES RHIZOME",3
"10821","10003135","TRADITIONALS FREE AND EASY WANDERER BLEND","10003140","DRIED GINGER ROOT",3
"10822","10003135","TRADITIONALS FREE AND EASY WANDERER BLEND","10003141","CHINESE MINT HERB",3
"10823","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003149","CALCIUM CHELAZOME",2
"10824","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003149","CALCIUM CHELAZOME",2
"10825","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003149","CALCIUM CHELAZOME",2
"10826","10004286","ESSENTIALS FOR LIFE 2 CAEDS BLEND","10003149","CALCIUM CHELAZOME",2
"10827","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003150","MAGNESIUM CHELAZOME",2
"10828","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003150","MAGNESIUM CHELAZOME",2
"10829","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003150","MAGNESIUM CHELAZOME",2
"10830","10004286","ESSENTIALS FOR LIFE 2 CAEDS BLEND","10003150","MAGNESIUM CHELAZOME",2
"10831","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003151","COPPER CHELAZOME",2
"10832","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003151","COPPER CHELAZOME",2
"10833","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003151","COPPER CHELAZOME",2
"10834","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003152","ZINC CHELAZOME",2
"10835","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003152","ZINC CHELAZOME",2
"10836","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003152","ZINC CHELAZOME",2
"10837","10004286","ESSENTIALS FOR LIFE 2 CAEDS BLEND","10003152","ZINC CHELAZOME",2
"10838","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003153","BORON COMPLEX",2
"10839","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003153","BORON COMPLEX",2
"10840","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003153","BORON COMPLEX",2
"10841","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003154","MANGANESE CHELAZOME",2
"10842","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003154","MANGANESE CHELAZOME",2
"10843","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003154","MANGANESE CHELAZOME",2
"10844","10004286","ESSENTIALS FOR LIFE 2 CAEDS BLEND","10003154","MANGANESE CHELAZOME",2
"10845","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003155","FERROCHEL",2
"10846","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003155","FERROCHEL",2
"10847","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003155","FERROCHEL",2
"10848","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003156","SELENIUM COMPLEX",4
"10849","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003156","SELENIUM COMPLEX",4
"10850","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003156","SELENIUM COMPLEX",4
"10851","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003157","MOLYBDENUM CHELAZOME",2
"10852","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003157","MOLYBDENUM CHELAZOME",2
"10853","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003157","MOLYBDENUM CHELAZOME",2
"10854","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003158","VANADIUM CHELAVITE",2
"10855","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003158","VANADIUM CHELAVITE",2
"10856","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003158","VANADIUM CHELAVITE",2
"10857","10004703","LEPTI-TRIM PROPRIETARY BLEND","10003158","VANADIUM CHELAVITE",2
"10858","10002945","ESSENTIALS FOR LIFE PROPRIETARY MINERAL BLEND","10003159","CHROMIUM CHELAVITE",2
"10859","10003148","CHELATED MINERAL COMPLEX PROPRIETARY MINERAL BLEND","10003159","CHROMIUM CHELAVITE",2
"10860","10004282","ESSENTIALS FOR LIFE 1 PROPRIETARY MINERAL BLEND","10003159","CHROMIUM CHELAVITE",2
"10861","10004286","ESSENTIALS FOR LIFE 2 CAEDS BLEND","10003159","CHROMIUM CHELAVITE",2
"10862","10003268","MINERAL TODDY PROPRIETARY BLEND","10003162","ARSENIC",2
"10863","10003268","MINERAL TODDY PROPRIETARY BLEND","10003163","BROMINE",2
"10864","10003457","DR. DONSBACH'S AQUA VITAE MINERAL BLEND","10003163","BROMINE",2
"10865","10004463","ISOTONIX COLLOIDAL PLANT MINERAL COMPLEX","10003163","BROMINE",2
"10866","10004686","BODYWORX NUTRI-GENICS COMPLETE TRACE MINERALS","10003163","BROMINE",2
"10867","10005402","URI MINERAL PURE COMPLEXED TRACE MINERAL BLEND","10003163","BROMINE",2
"10868","10006265","TO YOUR HEALTH TRACE MINERAL BLEND","10003163","BROMINE",2
"10869","10006314","LIQUID HEALTH COMPLETE MULTIPLE SEA VEGETATION DERIVED IONIC TRACE MINERALS","10003163","BROMINE",2
"10870","10007798","GREAT START 62 COLLOIDAL TRACE MINERAL BLEND","10003163","BROMINE",2
"10871","10003268","MINERAL TODDY PROPRIETARY BLEND","10003165","CARBON, ORGANIC",2
"10872","10004511","NEW VISION MINERAL ESSENTIALS PROPRIETARY MINERAL BLEND","10003165","CARBON, ORGANIC",2
"10873","10004737","VEMMA PROPRIETARY MINERAL BLEND","10003165","CARBON, ORGANIC",2
"10874","10005830","VEMMA MANGOSTEEN PLUS WITH ESSENTIAL MINERALS PROPRIETARY PLANT-SOURCED MAJOR AND TRACE MINERAL BLEND","10003165","CARBON, ORGANIC",2
"10875","10004463","ISOTONIX COLLOIDAL PLANT MINERAL COMPLEX","10003168","LEAD",2
"10876","10003268","MINERAL TODDY PROPRIETARY BLEND","10003169","MERCURY",2
"10877","10004463","ISOTONIX COLLOIDAL PLANT MINERAL COMPLEX","10003169","MERCURY",2
"10878","10003161","GLOBAL HEALTH TRAX PROPRIETARY BLEND","10003170","GLUCONIC ACID",4
"10879","10003161","GLOBAL HEALTH TRAX PROPRIETARY BLEND","10003171","RICE VINEGAR",4
"10880","10003161","GLOBAL HEALTH TRAX PROPRIETARY BLEND","10003172","HYDROGEN SULFATE",4
"10881","10003161","GLOBAL HEALTH TRAX PROPRIETARY BLEND","10003173","PURIFIED WATER",4
"10882","10004129","RBC HYDRACEL NANOCLUSTERS","10003173","PURIFIED WATER",4
"10883","10006172","JUICE FOR LIFE PROPRIETARY ENZYME BLEND","10003174","SUCRASE",4
"10884","10007155","HAMMER RACE CAPS SUPREME ENZYME ENHANCEMENT SYSTEM","10003174","SUCRASE",4
"10885","10003180","NATURE'S WAY ECHINACEA GOLDENSEAL PROPRIETARY BLEND","10003181","ORGANIC ECHINACEA PURPUREA (STEM, LEAF, FLOWER)",3
"10886","10001859","T-LITE PROPRIETARY BLEND","10003182","KOLA NUT (SEED) 20% CAFFEINE",3
"10887","10003687","XETATHERM BLEND","10003183","PHOSPHATE",4
"10888","10007629","ANIMAL OMEGA OMEGA 3 FATTY ACID (N-3 FA) COMPLEX","10003184","COD LIVER OIL",4
"10889","10003280","POWER THIN PROPRIETARY BLEND","10003185","LICORICE",3
"10890","10004253","ATKINS ABSORB-BEST TABLET BASE","10003185","LICORICE",3
"10891","10004964","ULTRA PLAN DIETER'S MULTI-VITAMIN BPP PLUS BLEND","10003185","LICORICE",3
"10892","10005359","DOCTOR'S SUPER LIVER PROPRIETARY HERBAL BLEND EXTRA","10003185","LICORICE",3
"10893","10005420","KNUTRIC BLEND","10003185","LICORICE",3
"10894","10006316","NUTRITION DEPOT SUPREME ROYAL JELLY 63.1 BLEND","10003185","LICORICE",3
"10895","10007212","DELICIOUS GREENS 8000 THE ORIGINAL! XTRAIMMUNAID BLEND","10003185","LICORICE",3
"10896","10004933","GNC ACIDOPHILUS 4 BILLION PROBIOTIC COMPLEX BLEND","10003192","L. ACIDOPHILUS",4
"10897","10005284","RENEW LIFE FIBERSMART PROBIOTIC PROPRIETARY BLEND","10003192","L. ACIDOPHILUS",4
"10898","10005813","NSI NUTRACEUTICAL SCIENCES INSTITUTE PROBIOTIC 15-35 PROPRIETARY ULTRA COMPLEX IN VIABLEND","10003192","L. ACIDOPHILUS",4
"10899","10006169","JUICE FOR LIFE PROPRIETARY PROBIOTIC BLEND","10003192","L. ACIDOPHILUS",4
"10900","10007658","AMAZING GRASS GREENSUPERFOOD DIGESTIVE ENZYME & ACTIVE CULTURE PRE & PROBIOTIC BLEND","10003192","L. ACIDOPHILUS",4
"10901","10007870","STOCKBRIDGE NATURALS TRI-DOPHILUS PROBIOTIC COMPLEX","10003192","L. ACIDOPHILUS",4
"10902","10003560","HARMONY FORMULAS HEPATIC CLEANSE BLEND","10003193","BARBERRY",3
"10903","10005383","NATURAL CREATIONS KIDNEY COMP BLEND","10003193","BARBERRY",3
"10904","10005729","SUPER CLEANSE NATURE'S SECRET PROPRIETARY BLEND","10003193","BARBERRY",3
"10905","10007916","COLON FLOW ACTIVATOR PROPRIETARY BLEND","10003193","BARBERRY",3
"10906","10003476","DAILY COMPLETE + PROPRIETARY HERBAL COMBINATION","10003203","ALOE VERA GEL (200:1 EXTRACT)",3
"10907","10003428","NUHAIR HERB BLEND","10003204","HE SHOU WU 12:1 STANDARDIZED EXTRACT",3
"10908","10003428","NUHAIR HERB BLEND","10003205","HE SHOU WU ROOT POWDER",3
"10909","10005468","AMS HEALTH SCIENCES AM-300 PROPRIETARY BLEND","10003209","GREEN TEA (AERIAL)",3
"10910","10005589","ESTER-C THE BETTER VITAMIN C C-SORB CITRUS BIOFLAVONOIDS COMPLEX","10003210","HESPERIDIN COMPLEX (FRUIT)",3
"10911","10006615","ESTER-C AMERICAN HEALTH CITRUS BIOFLAVONOIDS COMPLEX","10003210","HESPERIDIN COMPLEX (FRUIT)",3
"10912","10003825","XTREMELEAN BLEND","10003212","CITRUS BIOFLAVONOIDS COMPLEX (FRUIT)",3
"10913","10004865","RELIV CARDIOSENTIALS OPTIBERRY BLEND","10003213","CRANBERRY FRUIT POWDER",3
"10914","10005852","BOTANIC CHOICE SUPER NONI PLUS OPTIBERRY BLEND","10003213","CRANBERRY FRUIT POWDER",3
"10915","10006295","LIQUID HEALTH COMPLETE MULTIPLE OPTIBERRY PROPRIETARY BLEND","10003213","CRANBERRY FRUIT POWDER",3
"10916","10007707","GNC MEN'S MEGA MEN SUPERFOODS FRUIT AND VEGETABLE BLEND","10003213","CRANBERRY FRUIT POWDER",3
"10917","10007720","GNC WOMEN'S ULTRA MEGA SUPERFOODS FRUIT & VEGETABLE BLEND","10003213","CRANBERRY FRUIT POWDER",3
"10918","10003214","NIKKEN ISOFLAVONE PLUS COMPLEX","10003215","FENUGREEK (WHOLE PLANT)",3
"10919","10003216","NIKKOMANNAN PROPRIETARY COMPLEX","10003217","SPIRULINA PACIFICA",3
"10920","10003789","SUPREME CLEANSE 2 PROPRIETARY EXTRACT","10003219","TURMERIC RHIZOME",3
"10921","10005405","INNERLIGHT SUPERGREENS BLEND","10003219","TURMERIC RHIZOME",3
"10922","10002930","SP CATALYN PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10923","10004042","SP CATAPLEX A-C-P PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10924","10004197","SP CONGAPLEX PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10925","10005022","SP A-F BETAFOOD PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10926","10005023","SP ALLERPLEX PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10927","10005127","SP ALBAPLEX PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10928","10005135","SP COMPLETE PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10929","10005861","SP CATAPLEX F 4150 PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10930","10005862","SP CATAPLEX B PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10931","10005865","SP E-POISE PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10932","10005868","SP STANDARD PROCESS LIGAPLEX II PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10933","10005879","SP IPLEX PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10934","10006070","SP DRENAMIN PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10935","10006467","SP CATALYN PROPRIETARY BLEND #2","10003220","SOYBEAN LECITHIN",3
"10936","10007027","SP CHOLAPLEX PROPRIETARY BLEND","10003220","SOYBEAN LECITHIN",3
"10937","10007029","SP DRENAMIN PROPRIETARY BLEND #2","10003220","SOYBEAN LECITHIN",3
"10938","10003618","ALL IN ONE HERBAL BLEND EXTRACT STANDARDIZED 1:4","10003222","BUCHU LEAF",3
"10939","10006609","SENIORLIFE HEALTH PROSTATE HEALTH ESSENTIALS PROPRIETARY BLEND","10003222","BUCHU LEAF",3
"10940","10007201","ANIMAL RIPPED & PEELED CUTS DIURETIC COMPLEX","10003222","BUCHU LEAF",3
"10941","10007661","MHP XPEL XERITONE-PSD HERBAL DIURETIC BLEND","10003222","BUCHU LEAF",3
"10942","10003225","MARITIME PRIME PROPRIETARY BLEND","10003223","SCHIZANDRA BERRY",3
"10943","10004804","NEW CHAPTER EVERY MAN ORGANIC MEN'S LIFESHIELD RESPONSE PROPRIETARY BLEND","10003223","SCHIZANDRA BERRY",3
"10944","10005884","NEW CHAPTER EVERY MAN II MEN'S LIFESHIELD RESPONSE PROPRIETARY BLEND","10003223","SCHIZANDRA BERRY",3
"10945","10007125","NATURALLY YOUNG MIRACLE PLUS PROPRIETARY BLEND","10003223","SCHIZANDRA BERRY",3
"10946","10007591","NEW CHAPTER ORGANICS EVERY WOMAN STRESS/ENERGY SUPPORT BLEND","10003223","SCHIZANDRA BERRY",3
"10947","10007676","BODY CHOICE HIGH FIBER HOODIA WEIGHT LOSS PROPRIETARY BLEND","10003223","SCHIZANDRA BERRY",3
"10948","10007927","NEW CHAPTER ORGANICS EVERY MAN II STRESS/ENERGY SUPPORT BLEND","10003223","SCHIZANDRA BERRY",3
"10949","10003225","MARITIME PRIME PROPRIETARY BLEND","10003226","RHODIOLA ROSEA",3
"10950","10004703","LEPTI-TRIM PROPRIETARY BLEND","10003226","RHODIOLA ROSEA",3
"10951","10006303","LIQUID HEALTH COMPLETE MULTIPLE VISION & YOUTH ENHANCEMENT BLEND","10003226","RHODIOLA ROSEA",3
"10952","10007204","ANIMAL RIPPED & PEELED CUTS CORTISOL INHIBITING COMPLEX","10003226","RHODIOLA ROSEA",3
"10953","10004940","OPTIM 3 OCUCEL LUTEIN COMPLEX","10003229","FLORAGLO LUTEIN",4
"10954","10004885","HYDROXYCUT WEIGHT-LOSS FORMULA HYDROXYTEA","10003233","OOLONG TEA EXTRACT (LEAF)",3
"10955","10006461","HYDROXYCUT LOSE WEIGHT FAST HYDROXYTEA BLEND","10003233","OOLONG TEA EXTRACT (LEAF)",3
"10956","10006653","DEXATRIM MAX DAYTIME CONTROL PROPRIETARY HERBAL BLEND","10003233","OOLONG TEA EXTRACT (LEAF)",3
"10957","10007847","HERBALIFE TOTAL CONTROL PROPRIETARY BLEND","10003233","OOLONG TEA EXTRACT (LEAF)",3
"10958","10003240","RENEW LIFE CLEANSE MORE PROPRIETARY BLEND","10003237","CAPE ALOE GEL",3
"10959","10003255","CLEANSE SMART II PROPRIETARY BLEND","10003237","CAPE ALOE GEL",3
"10960","10004674","TOTAL BODY PURIFIER PROPRIETARY BLEND","10003237","CAPE ALOE GEL",3
"10961","10003240","RENEW LIFE CLEANSE MORE PROPRIETARY BLEND","10003239","TRIPHALA ( GOOSEBERRY, BELLERIC AND ALMOND FRUIT BLEND)",3
"10962","10007079","MANNATECH OPTIMAL SUPPORT PHYTO-BLEND","10003246","CRANBERRY FRUIT JUICE CONCENTRATE",3
"10963","10003247","CLEANSE SMART I PROPRIETARY BLEND","10003248","ARTICHOKE LEAF (2% CYNARIN)",3
"10964","10003247","CLEANSE SMART I PROPRIETARY BLEND","10003249","ASHWAGANDA ROOT 5:1 EXTRACT",3
"10965","10003247","CLEANSE SMART I PROPRIETARY BLEND","10003250","BEET LEAF",3
"10966","10004193","SP ARGINEX PROPRIETARY BLEND","10003250","BEET LEAF",3
"10967","10003247","CLEANSE SMART I PROPRIETARY BLEND","10003251","BURDOCK ROOT 5:1 EXTRACT",3
"10968","10003247","CLEANSE SMART I PROPRIETARY BLEND","10003252","CELANDINE LEAF",3
"10969","10003247","CLEANSE SMART I PROPRIETARY BLEND","10003253","LARCH GUM",3
"10970","10003247","CLEANSE SMART I PROPRIETARY BLEND","10003254","RED CLOVER LEAF & STEM",3
"10971","10003255","CLEANSE SMART II PROPRIETARY BLEND","10003256","FENNEL SEED",3
"10972","10003355","QUINARY PROPRIETARY BLEND","10003256","FENNEL SEED",3
"10973","10003521","INSURE HERBAL PROPRIETARY TABLET BLEND","10003256","FENNEL SEED",3
"10974","10003629","NATURE'S WAY ALOELAX PROPRIETARY BLEND","10003256","FENNEL SEED",3
"10975","10003789","SUPREME CLEANSE 2 PROPRIETARY EXTRACT","10003256","FENNEL SEED",3
"10976","10003902","HERBALIFE TOTAL CONTROL HERBAL BLEND","10003256","FENNEL SEED",3
"10977","10003957","CALMICID ANTACID PLUS NATURAL BLEND","10003256","FENNEL SEED",3
"10978","10004092","NATURE'S SUNSHINE LB-X PROPRIETARY BLEND","10003256","FENNEL SEED",3
"10979","10004412","VISION FOR LIFE GENTLE BODY CLEANSE PROPRIETARY BLEND","10003256","FENNEL SEED",3
"10980","10004931","SHAPEWORKS TOTAL CONTROL HERBAL BLEND","10003256","FENNEL SEED",3
"10981","10005037","PURITAN'S PRIDE HERBAL LAXATIVE PROPRIETARY BLEND","10003256","FENNEL SEED",3
"10982","10005280","RENEW LIFE FIBERSMART PROPRIETARY BLEND","10003256","FENNEL SEED",3
"10983","10005299","NATURE'S SUNSHINE ALJ PROPRIETARY BLEND","10003256","FENNEL SEED",3
"10984","10005605","GOLDSHIELD ELITE DIGESTIVE ENZYMES BASE","10003256","FENNEL SEED",3
"10985","10005758","ENZYMATIC THERAPY WHOLE BODY CLEANSE PROPRIETARY SOOTHING BLEND","10003256","FENNEL SEED",3
"10986","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003256","FENNEL SEED",3
"10987","10006400","COUNTRY LIFE DAILY FIBER-X HERB POWDER BLEND","10003256","FENNEL SEED",3
"10988","10007322","NATURALLY YOUNG INTRA CLEANSE 1 PROPRIETARY BLEND","10003256","FENNEL SEED",3
"10989","10003261","RBC MICRO-TECH DELIVERY SYSTEM","10003262","MOLASSES",4
"10990","10005602","GOLDSHIELD ELITE HONEYBEE PROPOLIS BLEND","10003262","MOLASSES",4
"10991","10003261","RBC MICRO-TECH DELIVERY SYSTEM","10003263","NANOCLUSTERS",4
"10992","10003261","RBC MICRO-TECH DELIVERY SYSTEM","10003264","COPPER AMINO ACID CHELATE",2
"10993","10003273","ULTRA BODY TODDY PHYTONUTRIENT PROPRIETARY BLEND","10003271","SUPER SWEET CORN POWDER",3
"10994","10003273","ULTRA BODY TODDY PHYTONUTRIENT PROPRIETARY BLEND","10003272","BANANA POWDER",3
"10995","10005075","VITAWAVE HERBAL BLEND","10003279","STINGING NETTLE LEAF",3
"10996","10001355","SUPERNUTRITION HERB AND HERBAL EXTRACT PROPRIETARY BLEND #2","10003281","FO-TI",3
"10997","10001375","SUPERNUTRITION HERBAL PROPRIETARY BLEND #2","10003281","FO-TI",3
"10998","10003280","POWER THIN PROPRIETARY BLEND","10003281","FO-TI",3
"10999","10003801","YOUR LIFE HERBAL ENERGY BLEND","10003281","FO-TI",3
"11000","10005372","BALLY TOTAL FITNESS BLAST BOTANICAL ENERGY COMPLEX","10003281","FO-TI",3
"11001","10002261","SUPER POWER TRIM PROPRIETARY BLEND","10003282","BLADDERWRACK",3
"11002","10003280","POWER THIN PROPRIETARY BLEND","10003282","BLADDERWRACK",3
"11003","10003625","DAILY COMPLETE + PROPRIETARY SEA VEGETABLE COMPLEX","10003282","BLADDERWRACK",3
"11004","10004391","ALTRUM SEA VEGETABLE COMPLEX","10003282","BLADDERWRACK",3
"11005","10005567","NIOXIN RECHARGING COMPLEX PROPRIETARY BLEND","10003282","BLADDERWRACK",3
"11006","10005679","GENESIS TODAY PROPRIETARY SEA VEGETABLE BLEND","10003282","BLADDERWRACK",3
"11007","10005851","SUPER GREEN TEA DIET PROPRIETARY BLEND","10003282","BLADDERWRACK",3
"11008","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003282","BLADDERWRACK",3
"11009","10006205","GREEN TEA FAT BURNER XENEDROL BLEND","10003282","BLADDERWRACK",3
"11010","10006310","LIQUID HEALTH COMPLETE MULTIPLE ORGAN CLEANSE & DETOX SUPPORT BLEND","10003282","BLADDERWRACK",3
"11011","10006760","EPHEDRA-HOODIA FUSION PROPRIETARY FUSION BLEND","10003282","BLADDERWRACK",3
"11012","10007022","RAINBOW LIGHT ADVANCED ENZYME SYSTEM SEA VEGETABLE COMPLEX","10003282","BLADDERWRACK",3
